sample_id,step_length,runtime_ms,step_count,event_count,refinement_count,graph_stability,decision_risk
oracle_px_0063_44_29,0.015,1,567,0,0,0.998798,0.001202
oracle_px_0063_44_29,0.014,1,607,0,0,0.999631,0.000369
oracle_px_0063_44_29,0.013,1,654,0,0,0.999152,0.000848
oracle_px_0063_44_29,0.0125,1,680,0,0,0.999405,0.000595
oracle_px_0063_44_29,0.011,1,773,0,0,0.999024,0.000976
oracle_px_0063_44_29,0.01,1,850,0,0,0.999366,0.000634
oracle_px_0063_44_29,0.0075,2,1133,0,0,0.999663,0.000337
oracle_px_0063_44_29,0.00625,2,1360,0,0,0.999407,0.000593
oracle_px_0063_44_29,0.003125,5,2719,0,0,0.999708,0.000292
oracle_px_0064_45_29,0.000781,48,10871,0,0,1,0
oracle_px_0064_45_29,0.02,0,425,0,0,0.999002,0.000998
oracle_px_0064_45_29,0.018,0,472,0,0,0.999472,0.000528
oracle_px_0064_45_29,0.016,0,531,0,0,0.999483,0.000517
oracle_px_0064_45_29,0.015,1,567,0,0,0.998417,0.001583
oracle_px_0064_45_29,0.014,1,607,0,0,0.99924,0.00076
oracle_px_0064_45_29,0.013,1,654,0,0,0.998769,0.001231
oracle_px_0064_45_29,0.0125,1,680,0,0,0.999013,0.000987
oracle_px_0064_45_29,0.011,1,773,0,0,0.998638,0.001362
oracle_px_0064_45_29,0.01,1,850,0,0,0.998981,0.001019
oracle_px_0064_45_29,0.0075,1,1133,0,0,0.999276,0.000724
oracle_px_0064_45_29,0.00625,2,1359,0,0,0.999757,0.000243
oracle_px_0064_45_29,0.003125,4,2718,0,0,0.999693,0.000307
oracle_px_0065_46_29,0.000781,19,10865,0,0,1,0
oracle_px_0065_46_29,0.02,0,425,0,0,0.998359,0.001641
oracle_px_0065_46_29,0.018,0,472,0,0,0.998833,0.001167
oracle_px_0065_46_29,0.016,0,531,0,0,0.998842,0.001158
oracle_px_0065_46_29,0.015,1,566,0,0,0.999543,0.000457
oracle_px_0065_46_29,0.014,1,607,0,0,0.998604,0.001396
oracle_px_0065_46_29,0.013,1,653,0,0,0.999656,0.000344
oracle_px_0065_46_29,0.0125,1,680,0,0,0.998377,0.001623
oracle_px_0065_46_29,0.011,2,772,0,0,0.999298,0.000702
oracle_px_0065_46_29,0.01,2,849,0,0,0.99952,0.00048
oracle_px_0065_46_29,0.0075,2,1132,0,0,0.999517,0.000483
oracle_px_0065_46_29,0.00625,3,1359,0,0,0.999104,0.000896
oracle_px_0065_46_29,0.003125,6,2717,0,0,0.99942,0.00058
oracle_px_0066_47_29,0.000781,18,10861,0,0,1,0
oracle_px_0066_47_29,0.02,0,425,0,0,0.99806,0.00194
oracle_px_0066_47_29,0.018,0,472,0,0,0.998527,0.001473
oracle_px_0066_47_29,0.016,0,531,0,0,0.998542,0.001458
oracle_px_0066_47_29,0.015,1,566,0,0,0.999242,0.000759
oracle_px_0066_47_29,0.014,1,607,0,0,0.998303,0.001697
oracle_px_0066_47_29,0.013,1,653,0,0,0.99936,0.00064
oracle_px_0066_47_29,0.0125,1,679,0,0,0.999544,0.000456
oracle_px_0066_47_29,0.011,1,772,0,0,0.998991,0.00101
oracle_px_0066_47_29,0.01,1,849,0,0,0.999212,0.000788
oracle_px_0066_47_29,0.0075,2,1132,0,0,0.999233,0.000768
oracle_px_0066_47_29,0.00625,2,1358,0,0,0.999544,0.000456
oracle_px_0066_47_29,0.003125,4,2715,0,0,0.999864,0.000136
oracle_px_0067_48_29,0.000781,18,10855,0,0,1,0
oracle_px_0067_48_29,0.02,0,425,0,0,0.997425,0.002575
oracle_px_0067_48_29,0.018,0,472,0,0,0.997896,0.002104
oracle_px_0067_48_29,0.016,0,531,0,0,0.99791,0.00209
oracle_px_0067_48_29,0.015,1,566,0,0,0.998608,0.001392
oracle_px_0067_48_29,0.014,1,606,0,0,0.999318,0.000682
oracle_px_0067_48_29,0.013,1,653,0,0,0.998726,0.001274
oracle_px_0067_48_29,0.0125,1,679,0,0,0.998909,0.001091
oracle_px_0067_48_29,0.011,1,771,0,0,0.999659,0.000341
oracle_px_0067_48_29,0.01,1,849,0,0,0.998582,0.001418
oracle_px_0067_48_29,0.0075,2,1131,0,0,0.999467,0.000533
oracle_px_0067_48_29,0.00625,3,1357,0,0,0.999653,0.000347
oracle_px_0067_48_29,0.003125,4,2714,0,0,0.99957,0.000431
oracle_px_0068_32_30,0.000781,27,10932,0,0,1,0
oracle_px_0068_32_30,0.02,0,428,0,0,0.997435,0.002565
oracle_px_0068_32_30,0.018,1,475,0,0,0.998603,0.001397
oracle_px_0068_32_30,0.016,0,534,0,0,0.999323,0.000677
oracle_px_0068_32_30,0.015,1,570,0,0,0.998609,0.001391
oracle_px_0068_32_30,0.014,1,611,0,0,0.99814,0.00186
oracle_px_0068_32_30,0.013,1,658,0,0,0.998136,0.001864
oracle_px_0068_32_30,0.0125,1,684,0,0,0.998618,0.001383
oracle_px_0068_32_30,0.011,1,777,0,0,0.99895,0.00105
oracle_px_0068_32_30,0.01,1,855,0,0,0.99858,0.00142
oracle_px_0068_32_30,0.0075,1,1139,0,0,0.999463,0.000537
oracle_px_0068_32_30,0.00625,2,1367,0,0,0.999348,0.000652
oracle_px_0068_32_30,0.003125,4,2734,0,0,0.999281,0.000719
oracle_px_0069_33_30,0.000781,21,10928,0,0,1,0
oracle_px_0069_33_30,0.02,1,427,0,0,0.999522,0.000478
oracle_px_0069_33_30,0.018,1,475,0,0,0.998348,0.001652
oracle_px_0069_33_30,0.016,1,534,0,0,0.999067,0.000933
oracle_px_0069_33_30,0.015,1,570,0,0,0.998355,0.001645
oracle_px_0069_33_30,0.014,1,610,0,0,0.999526,0.000474
oracle_px_0069_33_30,0.013,1,657,0,0,0.999405,0.000595
oracle_px_0069_33_30,0.0125,1,683,0,0,0.99983,0.00017
oracle_px_0069_33_30,0.011,1,777,0,0,0.998697,0.001303
oracle_px_0069_33_30,0.01,2,854,0,0,0.9995,0.0005
oracle_px_0069_33_30,0.0075,3,1139,0,0,0.999217,0.000783
oracle_px_0069_33_30,0.00625,4,1366,0,0,0.999829,0.000171
oracle_px_0069_33_30,0.003125,7,2732,0,0,0.999742,0.000259
oracle_px_0070_34_30,0.000781,19,10921,0,0,1,0
oracle_px_0070_34_30,0.02,0,427,0,0,0.998817,0.001183
oracle_px_0070_34_30,0.018,0,475,0,0,0.997643,0.002358
oracle_px_0070_34_30,0.016,0,534,0,0,0.998357,0.001643
oracle_px_0070_34_30,0.015,0,569,0,0,0.999409,0.000591
oracle_px_0070_34_30,0.014,1,610,0,0,0.998826,0.001174
oracle_px_0070_34_30,0.013,1,657,0,0,0.998704,0.001296
oracle_px_0070_34_30,0.0125,1,683,0,0,0.999129,0.000871
oracle_px_0070_34_30,0.011,1,776,0,0,0.999278,0.000722
oracle_px_0070_34_30,0.01,1,854,0,0,0.998789,0.001211
oracle_px_0070_34_30,0.0075,1,1138,0,0,0.999386,0.000614
oracle_px_0070_34_30,0.00625,29,1366,0,0,0.99913,0.00087
oracle_px_0070_34_30,0.003125,7,2731,0,0,0.99943,0.00057
oracle_px_0071_35_30,0.000781,20,10916,0,0,1,0
oracle_px_0071_35_30,0.02,0,427,0,0,0.998425,0.001575
oracle_px_0071_35_30,0.018,0,474,0,0,0.999362,0.000638
oracle_px_0071_35_30,0.016,0,533,0,0,0.999842,0.000158
oracle_px_0071_35_30,0.015,0,569,0,0,0.999011,0.000989
oracle_px_0071_35_30,0.014,1,610,0,0,0.998427,0.001573
oracle_px_0071_35_30,0.013,1,656,0,0,0.99983,0.00017
oracle_px_0071_35_30,0.0125,1,683,0,0,0.998731,0.001269
oracle_px_0071_35_30,0.011,1,776,0,0,0.998889,0.001111
oracle_px_0071_35_30,0.01,1,853,0,0,0.999577,0.000423
oracle_px_0071_35_30,0.0075,2,1138,0,0,0.999002,0.000998
oracle_px_0071_35_30,0.00625,2,1365,0,0,0.999473,0.000527
oracle_px_0071_35_30,0.003125,5,2729,0,0,0.999757,0.000243
oracle_px_0072_36_30,0.000781,27,10910,0,0,1,0
oracle_px_0072_36_30,0.02,0,427,0,0,0.997808,0.002192
oracle_px_0072_36_30,0.018,0,474,0,0,0.998747,0.001254
oracle_px_0072_36_30,0.016,0,533,0,0,0.999227,0.000773
oracle_px_0072_36_30,0.015,1,569,0,0,0.998403,0.001597
oracle_px_0072_36_30,0.014,1,609,0,0,0.999461,0.000539
oracle_px_0072_36_30,0.013,1,656,0,0,0.999225,0.000775
oracle_px_0072_36_30,0.0125,1,682,0,0,0.999582,0.000418
oracle_px_0072_36_30,0.011,1,775,0,0,0.999565,0.000435
oracle_px_0072_36_30,0.01,1,853,0,0,0.998959,0.001041
oracle_px_0072_36_30,0.0075,2,1137,0,0,0.999269,0.000731
oracle_px_0072_36_30,0.00625,2,1364,0,0,0.999579,0.000421
oracle_px_0072_36_30,0.003125,4,2728,0,0,0.999531,0.000469
oracle_px_0073_37_30,0.000781,50,10906,0,0,1,0
oracle_px_0073_37_30,0.02,1,426,0,0,0.999886,0.000114
oracle_px_0073_37_30,0.018,1,474,0,0,0.998476,0.001524
oracle_px_0073_37_30,0.016,1,533,0,0,0.998965,0.001035
oracle_px_0073_37_30,0.015,1,568,0,0,0.999893,0.000107
oracle_px_0073_37_30,0.014,1,609,0,0,0.999193,0.000807
oracle_px_0073_37_30,0.013,1,656,0,0,0.998955,0.001045
oracle_px_0073_37_30,0.0125,1,682,0,0,0.999312,0.000688
oracle_px_0073_37_30,0.011,1,775,0,0,0.999294,0.000706
oracle_px_0073_37_30,0.01,1,852,0,0,0.999863,0.000137
oracle_px_0073_37_30,0.0075,1,1136,0,0,0.999878,0.000122
oracle_px_0073_37_30,0.00625,2,1364,0,0,0.999319,0.000681
oracle_px_0073_37_30,0.003125,5,2727,0,0,0.999622,0.000378
oracle_px_0074_38_30,0.000781,22,10899,0,0,1,0
oracle_px_0074_38_30,0.02,0,426,0,0,0.99918,0.00082
oracle_px_0074_38_30,0.018,0,474,0,0,0.997771,0.00223
oracle_px_0074_38_30,0.016,1,533,0,0,0.998259,0.001741
oracle_px_0074_38_30,0.015,1,568,0,0,0.999189,0.000811
oracle_px_0074_38_30,0.014,1,609,0,0,0.998488,0.001512
oracle_px_0074_38_30,0.013,1,655,0,0,0.999776,0.000224
oracle_px_0074_38_30,0.0125,1,682,0,0,0.998607,0.001393
oracle_px_0074_38_30,0.011,2,775,0,0,0.998589,0.001411
oracle_px_0074_38_30,0.01,2,852,0,0,0.999158,0.000842
oracle_px_0074_38_30,0.0075,3,1136,0,0,0.999174,0.000826
oracle_px_0074_38_30,0.00625,3,1363,0,0,0.999338,0.000662
oracle_px_0074_38_30,0.003125,6,2725,0,0,0.999636,0.000364
oracle_px_0075_39_30,0.000781,19,10893,0,0,1,0
oracle_px_0075_39_30,0.02,0,426,0,0,0.998564,0.001436
oracle_px_0075_39_30,0.018,0,473,0,0,0.999267,0.000733
oracle_px_0075_39_30,0.016,1,532,0,0,0.999515,0.000486
oracle_px_0075_39_30,0.015,1,568,0,0,0.998564,0.001436
oracle_px_0075_39_30,0.014,1,608,0,0,0.999514,0.000486
oracle_px_0075_39_30,0.013,1,655,0,0,0.999158,0.000842
oracle_px_0075_39_30,0.0125,1,681,0,0,0.999457,0.000543
oracle_px_0075_39_30,0.011,1,774,0,0,0.999264,0.000736
oracle_px_0075_39_30,0.01,1,852,0,0,0.998542,0.001458
oracle_px_0075_39_30,0.0075,2,1135,0,0,0.999435,0.000565
oracle_px_0075_39_30,0.00625,2,1362,0,0,0.999465,0.000535
oracle_px_0075_39_30,0.003125,5,2724,0,0,0.999382,0.000618
oracle_px_0076_40_30,0.000781,18,10889,0,0,1,0
oracle_px_0076_40_30,0.02,0,426,0,0,0.998285,0.001715
oracle_px_0076_40_30,0.018,0,473,0,0,0.998994,0.001006
oracle_px_0076_40_30,0.016,1,532,0,0,0.999242,0.000758
oracle_px_0076_40_30,0.015,1,568,0,0,0.99829,0.00171
oracle_px_0076_40_30,0.014,1,608,0,0,0.999232,0.000768
oracle_px_0076_40_30,0.013,1,655,0,0,0.998877,0.001123
oracle_px_0076_40_30,0.0125,1,681,0,0,0.999185,0.000815
oracle_px_0076_40_30,0.011,1,774,0,0,0.998991,0.001009
oracle_px_0076_40_30,0.01,1,851,0,0,0.999443,0.000557
oracle_px_0076_40_30,0.0075,2,1135,0,0,0.999164,0.000836
oracle_px_0076_40_30,0.00625,2,1361,0,0,0.99992,0.00008
oracle_px_0076_40_30,0.003125,4,2723,0,0,0.999465,0.000535
oracle_px_0077_41_30,0.000781,54,10883,0,0,1,0
oracle_px_0077_41_30,0.02,0,426,0,0,0.997653,0.002347
oracle_px_0077_41_30,0.018,1,473,0,0,0.998363,0.001637
oracle_px_0077_41_30,0.016,1,532,0,0,0.998608,0.001392
oracle_px_0077_41_30,0.015,1,567,0,0,0.999422,0.000578
oracle_px_0077_41_30,0.014,1,608,0,0,0.998607,0.001393
oracle_px_0077_41_30,0.013,1,655,0,0,0.99825,0.00175
oracle_px_0077_41_30,0.0125,1,681,0,0,0.998551,0.001449
oracle_px_0077_41_30,0.011,1,773,0,0,0.999648,0.000352
oracle_px_0077_41_30,0.01,1,851,0,0,0.998805,0.001195
oracle_px_0077_41_30,0.0075,2,1134,0,0,0.999403,0.000597
oracle_px_0077_41_30,0.00625,2,1361,0,0,0.999284,0.000716
oracle_px_0077_41_30,0.003125,5,2721,0,0,0.999602,0.000398
oracle_px_0078_42_30,0.000781,20,10878,0,0,1,0
oracle_px_0078_42_30,0.02,1,425,0,0,0.999632,0.000368
oracle_px_0078_42_30,0.018,1,473,0,0,0.997987,0.002013
oracle_px_0078_42_30,0.016,1,532,0,0,0.998233,0.001767
oracle_px_0078_42_30,0.015,1,567,0,0,0.999053,0.000947
oracle_px_0078_42_30,0.014,1,607,0,0,0.999877,0.000123
oracle_px_0078_42_30,0.013,1,654,0,0,0.999402,0.000598
oracle_px_0078_42_30,0.0125,1,680,0,0,0.999652,0.000348
oracle_px_0078_42_30,0.011,2,773,0,0,0.99927,0.00073
oracle_px_0078_42_30,0.01,2,850,0,0,0.999615,0.000386
oracle_px_0078_42_30,0.0075,3,1134,0,0,0.999038,0.000962
oracle_px_0078_42_30,0.00625,3,1360,0,0,0.999644,0.000356
oracle_px_0078_42_30,0.003125,7,2720,0,0,0.999592,0.000408
oracle_px_0079_43_30,0.000781,20,10872,0,0,1,0
oracle_px_0079_43_30,0.02,0,425,0,0,0.999004,0.000996
oracle_px_0079_43_30,0.018,1,472,0,0,0.999476,0.000524
oracle_px_0079_43_30,0.016,1,531,0,0,0.999486,0.000514
oracle_px_0079_43_30,0.015,1,567,0,0,0.998415,0.001585
oracle_px_0079_43_30,0.014,1,607,0,0,0.999248,0.000752
oracle_px_0079_43_30,0.013,1,654,0,0,0.99877,0.00123
oracle_px_0079_43_30,0.0125,1,680,0,0,0.999019,0.000981
oracle_px_0079_43_30,0.011,1,773,0,0,0.998647,0.001353
oracle_px_0079_43_30,0.01,1,850,0,0,0.998981,0.001019
oracle_px_0079_43_30,0.0075,2,1133,0,0,0.999279,0.000721
oracle_px_0079_43_30,0.00625,2,1360,0,0,0.999011,0.000989
oracle_px_0079_43_30,0.003125,7,2718,0,0,0.999695,0.000305
oracle_px_0080_44_30,0.000781,20,10868,0,0,1,0
oracle_px_0080_44_30,0.02,0,425,0,0,0.998712,0.001288
oracle_px_0080_44_30,0.018,0,472,0,0,0.999183,0.000817
oracle_px_0080_44_30,0.016,0,531,0,0,0.999199,0.000801
oracle_px_0080_44_30,0.015,1,566,0,0,0.999893,0.000107
oracle_px_0080_44_30,0.014,1,607,0,0,0.998958,0.001042
oracle_px_0080_44_30,0.013,1,654,0,0,0.998482,0.001518
oracle_px_0080_44_30,0.0125,1,680,0,0,0.99873,0.00127
oracle_px_0080_44_30,0.011,1,772,0,0,0.999651,0.000349
oracle_px_0080_44_30,0.01,1,849,0,0,0.999866,0.000134
oracle_px_0080_44_30,0.0075,2,1132,0,0,0.999883,0.000117
oracle_px_0080_44_30,0.00625,2,1359,0,0,0.999458,0.000542
oracle_px_0080_44_30,0.003125,5,2717,0,0,0.999775,0.000226
oracle_px_0081_45_30,0.000781,28,10862,0,0,1,0
oracle_px_0081_45_30,0.02,0,425,0,0,0.998077,0.001923
oracle_px_0081_45_30,0.018,0,472,0,0,0.998549,0.001451
oracle_px_0081_45_30,0.016,0,531,0,0,0.998561,0.001439
oracle_px_0081_45_30,0.015,1,566,0,0,0.999263,0.000737
oracle_px_0081_45_30,0.014,1,607,0,0,0.998319,0.001681
oracle_px_0081_45_30,0.013,1,653,0,0,0.999381,0.000619
oracle_px_0081_45_30,0.0125,1,679,0,0,0.999563,0.000437
oracle_px_0081_45_30,0.011,1,772,0,0,0.999019,0.000981
oracle_px_0081_45_30,0.01,1,849,0,0,0.999233,0.000767
oracle_px_0081_45_30,0.0075,2,1132,0,0,0.999247,0.000753
oracle_px_0081_45_30,0.00625,2,1358,0,0,0.99956,0.00044
oracle_px_0081_45_30,0.003125,4,2716,0,0,0.999511,0.000489
oracle_px_0082_46_30,0.000781,19,10857,0,0,1,0
oracle_px_0082_46_30,0.02,1,425,0,0,0.997688,0.002312
oracle_px_0082_46_30,0.018,1,472,0,0,0.998159,0.001841
oracle_px_0082_46_30,0.016,1,531,0,0,0.998171,0.001829
oracle_px_0082_46_30,0.015,1,566,0,0,0.998872,0.001129
oracle_px_0082_46_30,0.014,1,606,0,0,0.999585,0.000415
oracle_px_0082_46_30,0.013,1,653,0,0,0.998986,0.001014
oracle_px_0082_46_30,0.0125,1,679,0,0,0.999177,0.000823
oracle_px_0082_46_30,0.011,2,772,0,0,0.998622,0.001378
oracle_px_0082_46_30,0.01,1,849,0,0,0.998845,0.001155
oracle_px_0082_46_30,0.0075,1,1131,0,0,0.999739,0.000262
oracle_px_0082_46_30,0.00625,2,1358,0,0,0.999177,0.000823
oracle_px_0082_46_30,0.003125,4,2715,0,0,0.999497,0.000503
oracle_px_0083_47_30,0.000781,19,10851,0,0,1,0
oracle_px_0083_47_30,0.02,0,424,0,0,0.999416,0.000584
oracle_px_0083_47_30,0.018,0,471,0,0,0.999649,0.000351
oracle_px_0083_47_30,0.016,0,530,0,0,0.999423,0.000577
oracle_px_0083_47_30,0.015,1,566,0,0,0.998236,0.001764
oracle_px_0083_47_30,0.014,1,606,0,0,0.99895,0.00105
oracle_px_0083_47_30,0.013,1,653,0,0,0.998358,0.001642
oracle_px_0083_47_30,0.0125,1,679,0,0,0.998539,0.001461
oracle_px_0083_47_30,0.011,2,771,0,0,0.999288,0.000712
oracle_px_0083_47_30,0.01,2,848,0,0,0.999395,0.000605
oracle_px_0083_47_30,0.0075,2,1131,0,0,0.999103,0.000897
oracle_px_0083_47_30,0.00625,3,1357,0,0,0.999283,0.000717
oracle_px_0083_47_30,0.003125,7,2713,0,0,0.999568,0.000432
oracle_px_0084_48_30,0.000781,19,10847,0,0,1,0
oracle_px_0084_48_30,0.02,0,424,0,0,0.999114,0.000886
oracle_px_0084_48_30,0.018,0,471,0,0,0.999344,0.000656
oracle_px_0084_48_30,0.016,1,530,0,0,0.999122,0.000878
oracle_px_0084_48_30,0.015,1,565,0,0,0.999705,0.000295
oracle_px_0084_48_30,0.014,1,606,0,0,0.998647,0.001353
oracle_px_0084_48_30,0.013,1,652,0,0,0.99959,0.00041
oracle_px_0084_48_30,0.0125,1,678,0,0,0.999718,0.000282
oracle_px_0084_48_30,0.011,1,771,0,0,0.998992,0.001008
oracle_px_0084_48_30,0.01,1,848,0,0,0.999086,0.000914
oracle_px_0084_48_30,0.0075,2,1130,0,0,0.999687,0.000313
oracle_px_0084_48_30,0.00625,2,1356,0,0,0.99971,0.00029
oracle_px_0084_48_30,0.003125,4,2712,0,0,0.999638,0.000362
oracle_px_0085_32_31,0.000781,23,10924,0,0,1,0
oracle_px_0085_32_31,0.02,0,427,0,0,0.999085,0.000915
oracle_px_0085_32_31,0.018,0,475,0,0,0.997917,0.002083
oracle_px_0085_32_31,0.016,0,534,0,0,0.99863,0.00137
oracle_px_0085_32_31,0.015,0,569,0,0,0.999674,0.000326
oracle_px_0085_32_31,0.014,1,610,0,0,0.999097,0.000903
oracle_px_0085_32_31,0.013,1,657,0,0,0.998976,0.001024
oracle_px_0085_32_31,0.0125,1,683,0,0,0.999395,0.000605
oracle_px_0085_32_31,0.011,1,776,0,0,0.999547,0.000453
oracle_px_0085_32_31,0.01,1,854,0,0,0.999069,0.000931
oracle_px_0085_32_31,0.0075,2,1138,0,0,0.999656,0.000344
oracle_px_0085_32_31,0.00625,2,1366,0,0,0.999394,0.000606
oracle_px_0085_32_31,0.003125,4,2731,0,0,0.999713,0.000287
oracle_px_0086_33_31,0.000781,50,10920,0,0,1,0
oracle_px_0086_33_31,0.02,0,427,0,0,0.998835,0.001165
oracle_px_0086_33_31,0.018,0,474,0,0,0.999771,0.000229
oracle_px_0086_33_31,0.016,1,534,0,0,0.998376,0.001624
oracle_px_0086_33_31,0.015,1,569,0,0,0.99942,0.00058
oracle_px_0086_33_31,0.014,1,610,0,0,0.998842,0.001158
oracle_px_0086_33_31,0.013,1,657,0,0,0.998723,0.001277
oracle_px_0086_33_31,0.0125,1,683,0,0,0.999143,0.000857
oracle_px_0086_33_31,0.011,1,776,0,0,0.999294,0.000706
oracle_px_0086_33_31,0.01,1,854,0,0,0.998808,0.001192
oracle_px_0086_33_31,0.0075,2,1138,0,0,0.999409,0.000591
oracle_px_0086_33_31,0.00625,2,1365,0,0,0.999875,0.000125
oracle_px_0086_33_31,0.003125,5,2730,0,0,0.999808,0.000192
oracle_px_0087_34_31,0.000781,19,10914,0,0,1,0
oracle_px_0087_34_31,0.02,1,427,0,0,0.998232,0.001768
oracle_px_0087_34_31,0.018,1,474,0,0,0.99917,0.00083
oracle_px_0087_34_31,0.016,1,533,0,0,0.99965,0.00035
oracle_px_0087_34_31,0.015,1,569,0,0,0.998818,0.001182
oracle_px_0087_34_31,0.014,1,609,0,0,0.999876,0.000124
oracle_px_0087_34_31,0.013,1,656,0,0,0.999638,0.000363
oracle_px_0087_34_31,0.0125,1,683,0,0,0.998543,0.001457
oracle_px_0087_34_31,0.011,2,776,0,0,0.998696,0.001304
oracle_px_0087_34_31,0.01,2,853,0,0,0.999384,0.000616
oracle_px_0087_34_31,0.0075,2,1137,0,0,0.99968,0.00032
oracle_px_0087_34_31,0.00625,4,1365,0,0,0.999277,0.000723
oracle_px_0087_34_31,0.003125,7,2729,0,0,0.999558,0.000442
oracle_px_0088_35_31,0.000781,19,10907,0,0,1,0
oracle_px_0088_35_31,0.02,0,427,0,0,0.99752,0.00248
oracle_px_0088_35_31,0.018,0,474,0,0,0.998464,0.001536
oracle_px_0088_35_31,0.016,0,533,0,0,0.998947,0.001053
oracle_px_0088_35_31,0.015,1,569,0,0,0.998115,0.001885
oracle_px_0088_35_31,0.014,1,609,0,0,0.999174,0.000826
oracle_px_0088_35_31,0.013,1,656,0,0,0.998935,0.001065
oracle_px_0088_35_31,0.0125,1,682,0,0,0.999297,0.000703
oracle_px_0088_35_31,0.011,1,775,0,0,0.999275,0.000725
oracle_px_0088_35_31,0.01,1,853,0,0,0.99867,0.00133
oracle_px_0088_35_31,0.0075,2,1137,0,0,0.998971,0.001029
oracle_px_0088_35_31,0.00625,2,1364,0,0,0.999306,0.000694
oracle_px_0088_35_31,0.003125,4,2727,0,0,0.999611,0.00039
oracle_px_0089_36_31,0.000781,18,10902,0,0,1,0
oracle_px_0089_36_31,0.02,0,426,0,0,0.999476,0.000524
oracle_px_0089_36_31,0.018,0,474,0,0,0.998066,0.001934
oracle_px_0089_36_31,0.016,0,533,0,0,0.99855,0.00145
oracle_px_0089_36_31,0.015,1,568,0,0,0.999479,0.000521
oracle_px_0089_36_31,0.014,1,609,0,0,0.998777,0.001223
oracle_px_0089_36_31,0.013,1,656,0,0,0.998539,0.001461
oracle_px_0089_36_31,0.0125,1,682,0,0,0.998901,0.001099
oracle_px_0089_36_31,0.011,1,775,0,0,0.998879,0.001121
oracle_px_0089_36_31,0.01,1,852,0,0,0.99946,0.00054
oracle_px_0089_36_31,0.0075,2,1136,0,0,0.999469,0.000531
oracle_px_0089_36_31,0.00625,2,1363,0,0,0.999632,0.000368
oracle_px_0089_36_31,0.003125,5,2726,0,0,0.999564,0.000436
oracle_px_0090_37_31,0.000781,27,10896,0,0,1,0
oracle_px_0090_37_31,0.02,0,426,0,0,0.998867,0.001133
oracle_px_0090_37_31,0.018,0,473,0,0,0.999571,0.000429
oracle_px_0090_37_31,0.016,1,533,0,0,0.997946,0.002054
oracle_px_0090_37_31,0.015,1,568,0,0,0.998876,0.001124
oracle_px_0090_37_31,0.014,1,609,0,0,0.998174,0.001826
oracle_px_0090_37_31,0.013,1,655,0,0,0.999463,0.000537
oracle_px_0090_37_31,0.0125,1,681,0,0,0.999768,0.000232
oracle_px_0090_37_31,0.011,1,774,0,0,0.999571,0.000429
oracle_px_0090_37_31,0.01,2,852,0,0,0.998849,0.001151
oracle_px_0090_37_31,0.0075,3,1135,0,0,0.999743,0.000257
oracle_px_0090_37_31,0.00625,3,1362,0,0,0.999769,0.000231
oracle_px_0090_37_31,0.003125,5,2725,0,0,0.999316,0.000684
oracle_px_0091_38_31,0.000781,21,10892,0,0,1,0
oracle_px_0091_38_31,0.02,1,426,0,0,0.998587,0.001413
oracle_px_0091_38_31,0.018,1,473,0,0,0.999291,0.000709
oracle_px_0091_38_31,0.016,1,532,0,0,0.999547,0.000453
oracle_px_0091_38_31,0.015,1,568,0,0,0.998597,0.001403
oracle_px_0091_38_31,0.014,1,608,0,0,0.99954,0.00046
oracle_px_0091_38_31,0.013,1,655,0,0,0.999184,0.000816
oracle_px_0091_38_31,0.0125,1,681,0,0,0.999489,0.000511
oracle_px_0091_38_31,0.011,2,774,0,0,0.999292,0.000708
oracle_px_0091_38_31,0.01,2,851,0,0,0.999745,0.000255
oracle_px_0091_38_31,0.0075,3,1135,0,0,0.999463,0.000537
oracle_px_0091_38_31,0.00625,3,1362,0,0,0.999481,0.000519
oracle_px_0091_38_31,0.003125,6,2723,0,0,0.999797,0.000203
oracle_px_0092_39_31,0.000781,18,10885,0,0,1,0
oracle_px_0092_39_31,0.02,0,426,0,0,0.997877,0.002123
oracle_px_0092_39_31,0.018,0,473,0,0,0.998583,0.001417
oracle_px_0092_39_31,0.016,1,532,0,0,0.998831,0.001169
oracle_px_0092_39_31,0.015,1,567,0,0,0.999645,0.000356
oracle_px_0092_39_31,0.014,1,608,0,0,0.998823,0.001177
oracle_px_0092_39_31,0.013,1,655,0,0,0.998467,0.001533
oracle_px_0092_39_31,0.0125,1,681,0,0,0.998771,0.001229
oracle_px_0092_39_31,0.011,1,774,0,0,0.998583,0.001417
oracle_px_0092_39_31,0.01,27,851,0,0,0.999037,0.000963
oracle_px_0092_39_31,0.0075,3,1134,0,0,0.999634,0.000366
oracle_px_0092_39_31,0.00625,3,1361,0,0,0.999513,0.000487
oracle_px_0092_39_31,0.003125,7,2722,0,0,0.999449,0.000551
oracle_px_0093_40_31,0.000781,20,10879,0,0,1,0
oracle_px_0093_40_31,0.02,0,425,0,0,0.999613,0.000387
oracle_px_0093_40_31,0.018,0,473,0,0,0.997966,0.002034
oracle_px_0093_40_31,0.016,0,532,0,0,0.998214,0.001786
oracle_px_0093_40_31,0.015,1,567,0,0,0.999027,0.000973
oracle_px_0093_40_31,0.014,1,608,0,0,0.998205,0.001795
oracle_px_0093_40_31,0.013,1,654,0,0,0.999378,0.000622
oracle_px_0093_40_31,0.0125,1,680,0,0,0.999624,0.000376
oracle_px_0093_40_31,0.011,1,773,0,0,0.999251,0.000749
oracle_px_0093_40_31,0.01,1,850,0,0,0.999586,0.000414
