family_id,sample_id,pixel_x,pixel_y,offset_x,offset_y,family_class,collider_id,boundary_event_count,path_length
oracle_px_0074_38_30:family:-1:1,oracle_px_0074_38_30,37,31,-1,1,stable_family,25836914057,0,8.512719
oracle_px_0074_38_30:family:-1:-1,oracle_px_0074_38_30,37,29,-1,-1,stable_family,25836914057,0,8.526778
oracle_px_0075_39_30:family:0:0,oracle_px_0075_39_30,39,30,0,0,stable_family,25836914057,0,8.511157
oracle_px_0075_39_30:family:1:0,oracle_px_0075_39_30,40,30,1,0,stable_family,25836914057,0,8.508033
oracle_px_0075_39_30:family:-1:0,oracle_px_0075_39_30,38,30,-1,0,stable_family,25836914057,0,8.515843
oracle_px_0075_39_30:family:0:1,oracle_px_0075_39_30,39,31,0,1,stable_family,25836914057,0,8.504909
oracle_px_0075_39_30:family:0:-1,oracle_px_0075_39_30,39,29,0,-1,stable_family,25836914057,0,8.518968
oracle_px_0075_39_30:family:1:1,oracle_px_0075_39_30,40,31,1,1,stable_family,25836914057,0,8.500222
oracle_px_0075_39_30:family:1:-1,oracle_px_0075_39_30,40,29,1,-1,stable_family,25836914057,0,8.514281
oracle_px_0075_39_30:family:-1:1,oracle_px_0075_39_30,38,31,-1,1,stable_family,25836914057,0,8.509595
oracle_px_0075_39_30:family:-1:-1,oracle_px_0075_39_30,38,29,-1,-1,stable_family,25836914057,0,8.522092
oracle_px_0076_40_30:family:0:0,oracle_px_0076_40_30,40,30,0,0,stable_family,25836914057,0,8.508033
oracle_px_0076_40_30:family:1:0,oracle_px_0076_40_30,41,30,1,0,stable_family,25836914057,0,8.503346
oracle_px_0076_40_30:family:-1:0,oracle_px_0076_40_30,39,30,-1,0,stable_family,25836914057,0,8.511157
oracle_px_0076_40_30:family:0:1,oracle_px_0076_40_30,40,31,0,1,stable_family,25836914057,0,8.500222
oracle_px_0076_40_30:family:0:-1,oracle_px_0076_40_30,40,29,0,-1,stable_family,25836914057,0,8.514281
oracle_px_0076_40_30:family:1:1,oracle_px_0076_40_30,41,31,1,1,stable_family,25836914057,0,8.497098
oracle_px_0076_40_30:family:1:-1,oracle_px_0076_40_30,41,29,1,-1,stable_family,25836914057,0,8.509595
oracle_px_0076_40_30:family:-1:1,oracle_px_0076_40_30,39,31,-1,1,stable_family,25836914057,0,8.504909
oracle_px_0076_40_30:family:-1:-1,oracle_px_0076_40_30,39,29,-1,-1,stable_family,25836914057,0,8.518968
oracle_px_0077_41_30:family:0:0,oracle_px_0077_41_30,41,30,0,0,stable_family,25836914057,0,8.503346
oracle_px_0077_41_30:family:1:0,oracle_px_0077_41_30,42,30,1,0,stable_family,25836914057,0,8.49866
oracle_px_0077_41_30:family:-1:0,oracle_px_0077_41_30,40,30,-1,0,stable_family,25836914057,0,8.508033
oracle_px_0077_41_30:family:0:1,oracle_px_0077_41_30,41,31,0,1,stable_family,25836914057,0,8.497098
oracle_px_0077_41_30:family:0:-1,oracle_px_0077_41_30,41,29,0,-1,stable_family,25836914057,0,8.509595
oracle_px_0077_41_30:family:1:1,oracle_px_0077_41_30,42,31,1,1,stable_family,25836914057,0,8.492412
oracle_px_0077_41_30:family:1:-1,oracle_px_0077_41_30,42,29,1,-1,stable_family,25836914057,0,8.506471
oracle_px_0077_41_30:family:-1:1,oracle_px_0077_41_30,40,31,-1,1,stable_family,25836914057,0,8.500222
oracle_px_0077_41_30:family:-1:-1,oracle_px_0077_41_30,40,29,-1,-1,stable_family,25836914057,0,8.514281
oracle_px_0078_42_30:family:0:0,oracle_px_0078_42_30,42,30,0,0,stable_family,25836914057,0,8.49866
oracle_px_0078_42_30:family:1:0,oracle_px_0078_42_30,43,30,1,0,stable_family,25836914057,0,8.495536
oracle_px_0078_42_30:family:-1:0,oracle_px_0078_42_30,41,30,-1,0,stable_family,25836914057,0,8.503346
oracle_px_0078_42_30:family:0:1,oracle_px_0078_42_30,42,31,0,1,stable_family,25836914057,0,8.492412
oracle_px_0078_42_30:family:0:-1,oracle_px_0078_42_30,42,29,0,-1,stable_family,25836914057,0,8.506471
oracle_px_0078_42_30:family:1:1,oracle_px_0078_42_30,43,31,1,1,stable_family,25836914057,0,8.487725
oracle_px_0078_42_30:family:1:-1,oracle_px_0078_42_30,43,29,1,-1,stable_family,25836914057,0,8.501784
oracle_px_0078_42_30:family:-1:1,oracle_px_0078_42_30,41,31,-1,1,stable_family,25836914057,0,8.497098
oracle_px_0078_42_30:family:-1:-1,oracle_px_0078_42_30,41,29,-1,-1,stable_family,25836914057,0,8.509595
oracle_px_0079_43_30:family:0:0,oracle_px_0079_43_30,43,30,0,0,stable_family,25836914057,0,8.495536
oracle_px_0079_43_30:family:1:0,oracle_px_0079_43_30,44,30,1,0,stable_family,25836914057,0,8.490849
oracle_px_0079_43_30:family:-1:0,oracle_px_0079_43_30,42,30,-1,0,stable_family,25836914057,0,8.49866
oracle_px_0079_43_30:family:0:1,oracle_px_0079_43_30,43,31,0,1,stable_family,25836914057,0,8.487725
oracle_px_0079_43_30:family:0:-1,oracle_px_0079_43_30,43,29,0,-1,stable_family,25836914057,0,8.501784
oracle_px_0079_43_30:family:1:1,oracle_px_0079_43_30,44,31,1,1,stable_family,25836914057,0,8.484601
oracle_px_0079_43_30:family:1:-1,oracle_px_0079_43_30,44,29,1,-1,stable_family,25836914057,0,8.497098
oracle_px_0079_43_30:family:-1:1,oracle_px_0079_43_30,42,31,-1,1,stable_family,25836914057,0,8.492412
oracle_px_0079_43_30:family:-1:-1,oracle_px_0079_43_30,42,29,-1,-1,stable_family,25836914057,0,8.506471
oracle_px_0080_44_30:family:0:0,oracle_px_0080_44_30,44,30,0,0,stable_family,25836914057,0,8.490849
oracle_px_0080_44_30:family:1:0,oracle_px_0080_44_30,45,30,1,0,stable_family,25836914057,0,8.486163
oracle_px_0080_44_30:family:-1:0,oracle_px_0080_44_30,43,30,-1,0,stable_family,25836914057,0,8.495536
oracle_px_0080_44_30:family:0:1,oracle_px_0080_44_30,44,31,0,1,stable_family,25836914057,0,8.484601
oracle_px_0080_44_30:family:0:-1,oracle_px_0080_44_30,44,29,0,-1,stable_family,25836914057,0,8.497098
oracle_px_0080_44_30:family:1:1,oracle_px_0080_44_30,45,31,1,1,stable_family,25836914057,0,8.479915
oracle_px_0080_44_30:family:1:-1,oracle_px_0080_44_30,45,29,1,-1,stable_family,25836914057,0,8.493974
oracle_px_0080_44_30:family:-1:1,oracle_px_0080_44_30,43,31,-1,1,stable_family,25836914057,0,8.487725
oracle_px_0080_44_30:family:-1:-1,oracle_px_0080_44_30,43,29,-1,-1,stable_family,25836914057,0,8.501784
oracle_px_0081_45_30:family:0:0,oracle_px_0081_45_30,45,30,0,0,stable_family,25836914057,0,8.486163
oracle_px_0081_45_30:family:1:0,oracle_px_0081_45_30,46,30,1,0,stable_family,25836914057,0,8.483039
oracle_px_0081_45_30:family:-1:0,oracle_px_0081_45_30,44,30,-1,0,stable_family,25836914057,0,8.490849
oracle_px_0081_45_30:family:0:1,oracle_px_0081_45_30,45,31,0,1,stable_family,25836914057,0,8.479915
oracle_px_0081_45_30:family:0:-1,oracle_px_0081_45_30,45,29,0,-1,stable_family,25836914057,0,8.493974
oracle_px_0081_45_30:family:1:1,oracle_px_0081_45_30,46,31,1,1,stable_family,25836914057,0,8.47679
oracle_px_0081_45_30:family:1:-1,oracle_px_0081_45_30,46,29,1,-1,stable_family,25836914057,0,8.489287
oracle_px_0081_45_30:family:-1:1,oracle_px_0081_45_30,44,31,-1,1,stable_family,25836914057,0,8.484601
oracle_px_0081_45_30:family:-1:-1,oracle_px_0081_45_30,44,29,-1,-1,stable_family,25836914057,0,8.497098
oracle_px_0082_46_30:family:0:0,oracle_px_0082_46_30,46,30,0,0,stable_family,25836914057,0,8.483039
oracle_px_0082_46_30:family:1:0,oracle_px_0082_46_30,47,30,1,0,stable_family,25836914057,0,8.478353
oracle_px_0082_46_30:family:-1:0,oracle_px_0082_46_30,45,30,-1,0,stable_family,25836914057,0,8.486163
oracle_px_0082_46_30:family:0:1,oracle_px_0082_46_30,46,31,0,1,stable_family,25836914057,0,8.47679
oracle_px_0082_46_30:family:0:-1,oracle_px_0082_46_30,46,29,0,-1,stable_family,25836914057,0,8.489287
oracle_px_0082_46_30:family:1:1,oracle_px_0082_46_30,47,31,1,1,stable_family,25836914057,0,8.472104
oracle_px_0082_46_30:family:1:-1,oracle_px_0082_46_30,47,29,1,-1,stable_family,25836914057,0,8.486163
oracle_px_0082_46_30:family:-1:1,oracle_px_0082_46_30,45,31,-1,1,stable_family,25836914057,0,8.479915
oracle_px_0082_46_30:family:-1:-1,oracle_px_0082_46_30,45,29,-1,-1,stable_family,25836914057,0,8.493974
oracle_px_0083_47_30:family:0:0,oracle_px_0083_47_30,47,30,0,0,stable_family,25836914057,0,8.478353
oracle_px_0083_47_30:family:1:0,oracle_px_0083_47_30,48,30,1,0,stable_family,25836914057,0,8.475228
oracle_px_0083_47_30:family:-1:0,oracle_px_0083_47_30,46,30,-1,0,stable_family,25836914057,0,8.483039
oracle_px_0083_47_30:family:0:1,oracle_px_0083_47_30,47,31,0,1,stable_family,25836914057,0,8.472104
oracle_px_0083_47_30:family:0:-1,oracle_px_0083_47_30,47,29,0,-1,stable_family,25836914057,0,8.486163
oracle_px_0083_47_30:family:1:1,oracle_px_0083_47_30,48,31,1,1,stable_family,25836914057,0,8.467418
oracle_px_0083_47_30:family:1:-1,oracle_px_0083_47_30,48,29,1,-1,stable_family,25836914057,0,8.481477
oracle_px_0083_47_30:family:-1:1,oracle_px_0083_47_30,46,31,-1,1,stable_family,25836914057,0,8.47679
oracle_px_0083_47_30:family:-1:-1,oracle_px_0083_47_30,46,29,-1,-1,stable_family,25836914057,0,8.489287
oracle_px_0084_48_30:family:0:0,oracle_px_0084_48_30,48,30,0,0,stable_family,25836914057,0,8.475228
oracle_px_0084_48_30:family:1:0,oracle_px_0084_48_30,49,30,1,0,stable_family,25836914057,0,8.470542
oracle_px_0084_48_30:family:-1:0,oracle_px_0084_48_30,47,30,-1,0,stable_family,25836914057,0,8.478353
oracle_px_0084_48_30:family:0:1,oracle_px_0084_48_30,48,31,0,1,stable_family,25836914057,0,8.467418
oracle_px_0084_48_30:family:0:-1,oracle_px_0084_48_30,48,29,0,-1,stable_family,25836914057,0,8.481477
oracle_px_0084_48_30:family:1:1,oracle_px_0084_48_30,49,31,1,1,stable_family,25836914057,0,8.464293
oracle_px_0084_48_30:family:1:-1,oracle_px_0084_48_30,49,29,1,-1,stable_family,25836914057,0,8.47679
oracle_px_0084_48_30:family:-1:1,oracle_px_0084_48_30,47,31,-1,1,stable_family,25836914057,0,8.472104
oracle_px_0084_48_30:family:-1:-1,oracle_px_0084_48_30,47,29,-1,-1,stable_family,25836914057,0,8.486163
oracle_px_0085_32_31:family:0:0,oracle_px_0085_32_31,32,31,0,0,stable_family,25836914057,0,8.534589
oracle_px_0085_32_31:family:1:0,oracle_px_0085_32_31,33,31,1,0,stable_family,25836914057,0,8.531465
oracle_px_0085_32_31:family:-1:0,oracle_px_0085_32_31,31,31,-1,0,stable_family,25836914057,0,8.540837
oracle_px_0085_32_31:family:0:1,oracle_px_0085_32_31,32,32,0,1,stable_family,25836914057,0,8.529902
oracle_px_0085_32_31:family:0:-1,oracle_px_0085_32_31,32,30,0,-1,stable_family,25836914057,0,8.542399
oracle_px_0085_32_31:family:1:1,oracle_px_0085_32_31,33,32,1,1,stable_family,25836914057,0,8.523654
oracle_px_0085_32_31:family:1:-1,oracle_px_0085_32_31,33,30,1,-1,stable_family,25836914057,0,8.537713
oracle_px_0085_32_31:family:-1:1,oracle_px_0085_32_31,31,32,-1,1,stable_family,25836914057,0,8.533027
oracle_px_0085_32_31:family:-1:-1,oracle_px_0085_32_31,31,30,-1,-1,stable_family,25836914057,0,8.545524
oracle_px_0086_33_31:family:0:0,oracle_px_0086_33_31,33,31,0,0,stable_family,25836914057,0,8.531465
oracle_px_0086_33_31:family:1:0,oracle_px_0086_33_31,34,31,1,0,stable_family,25836914057,0,8.526778
oracle_px_0086_33_31:family:-1:0,oracle_px_0086_33_31,32,31,-1,0,stable_family,25836914057,0,8.534589
oracle_px_0086_33_31:family:0:1,oracle_px_0086_33_31,33,32,0,1,stable_family,25836914057,0,8.523654
oracle_px_0086_33_31:family:0:-1,oracle_px_0086_33_31,33,30,0,-1,stable_family,25836914057,0,8.537713
oracle_px_0086_33_31:family:1:1,oracle_px_0086_33_31,34,32,1,1,stable_family,25836914057,0,8.52053
oracle_px_0086_33_31:family:1:-1,oracle_px_0086_33_31,34,30,1,-1,stable_family,25836914057,0,8.533027
oracle_px_0086_33_31:family:-1:1,oracle_px_0086_33_31,32,32,-1,1,stable_family,25836914057,0,8.529902
oracle_px_0086_33_31:family:-1:-1,oracle_px_0086_33_31,32,30,-1,-1,stable_family,25836914057,0,8.542399
oracle_px_0087_34_31:family:0:0,oracle_px_0087_34_31,34,31,0,0,stable_family,25836914057,0,8.526778
oracle_px_0087_34_31:family:1:0,oracle_px_0087_34_31,35,31,1,0,stable_family,25836914057,0,8.522092
oracle_px_0087_34_31:family:-1:0,oracle_px_0087_34_31,33,31,-1,0,stable_family,25836914057,0,8.531465
oracle_px_0087_34_31:family:0:1,oracle_px_0087_34_31,34,32,0,1,stable_family,25836914057,0,8.52053
oracle_px_0087_34_31:family:0:-1,oracle_px_0087_34_31,34,30,0,-1,stable_family,25836914057,0,8.533027
oracle_px_0087_34_31:family:1:1,oracle_px_0087_34_31,35,32,1,1,stable_family,25836914057,0,8.515843
oracle_px_0087_34_31:family:1:-1,oracle_px_0087_34_31,35,30,1,-1,stable_family,25836914057,0,8.52834
oracle_px_0087_34_31:family:-1:1,oracle_px_0087_34_31,33,32,-1,1,stable_family,25836914057,0,8.523654
oracle_px_0087_34_31:family:-1:-1,oracle_px_0087_34_31,33,30,-1,-1,stable_family,25836914057,0,8.537713
oracle_px_0088_35_31:family:0:0,oracle_px_0088_35_31,35,31,0,0,stable_family,25836914057,0,8.522092
oracle_px_0088_35_31:family:1:0,oracle_px_0088_35_31,36,31,1,0,stable_family,25836914057,0,8.517406
oracle_px_0088_35_31:family:-1:0,oracle_px_0088_35_31,34,31,-1,0,stable_family,25836914057,0,8.526778
oracle_px_0088_35_31:family:0:1,oracle_px_0088_35_31,35,32,0,1,stable_family,25836914057,0,8.515843
oracle_px_0088_35_31:family:0:-1,oracle_px_0088_35_31,35,30,0,-1,stable_family,25836914057,0,8.52834
oracle_px_0088_35_31:family:1:1,oracle_px_0088_35_31,36,32,1,1,stable_family,25836914057,0,8.511157
oracle_px_0088_35_31:family:1:-1,oracle_px_0088_35_31,36,30,1,-1,stable_family,25836914057,0,8.523654
oracle_px_0088_35_31:family:-1:1,oracle_px_0088_35_31,34,32,-1,1,stable_family,25836914057,0,8.52053
oracle_px_0088_35_31:family:-1:-1,oracle_px_0088_35_31,34,30,-1,-1,stable_family,25836914057,0,8.533027
oracle_px_0089_36_31:family:0:0,oracle_px_0089_36_31,36,31,0,0,stable_family,25836914057,0,8.517406
oracle_px_0089_36_31:family:1:0,oracle_px_0089_36_31,37,31,1,0,stable_family,25836914057,0,8.512719
oracle_px_0089_36_31:family:-1:0,oracle_px_0089_36_31,35,31,-1,0,stable_family,25836914057,0,8.522092
oracle_px_0089_36_31:family:0:1,oracle_px_0089_36_31,36,32,0,1,stable_family,25836914057,0,8.511157
oracle_px_0089_36_31:family:0:-1,oracle_px_0089_36_31,36,30,0,-1,stable_family,25836914057,0,8.523654
oracle_px_0089_36_31:family:1:1,oracle_px_0089_36_31,37,32,1,1,stable_family,25836914057,0,8.506471
oracle_px_0089_36_31:family:1:-1,oracle_px_0089_36_31,37,30,1,-1,stable_family,25836914057,0,8.52053
oracle_px_0089_36_31:family:-1:1,oracle_px_0089_36_31,35,32,-1,1,stable_family,25836914057,0,8.515843
oracle_px_0089_36_31:family:-1:-1,oracle_px_0089_36_31,35,30,-1,-1,stable_family,25836914057,0,8.52834
oracle_px_0090_37_31:family:0:0,oracle_px_0090_37_31,37,31,0,0,stable_family,25836914057,0,8.512719
oracle_px_0090_37_31:family:1:0,oracle_px_0090_37_31,38,31,1,0,stable_family,25836914057,0,8.509595
oracle_px_0090_37_31:family:-1:0,oracle_px_0090_37_31,36,31,-1,0,stable_family,25836914057,0,8.517406
oracle_px_0090_37_31:family:0:1,oracle_px_0090_37_31,37,32,0,1,stable_family,25836914057,0,8.506471
oracle_px_0090_37_31:family:0:-1,oracle_px_0090_37_31,37,30,0,-1,stable_family,25836914057,0,8.52053
oracle_px_0090_37_31:family:1:1,oracle_px_0090_37_31,38,32,1,1,stable_family,25836914057,0,8.501784
oracle_px_0090_37_31:family:1:-1,oracle_px_0090_37_31,38,30,1,-1,stable_family,25836914057,0,8.515843
oracle_px_0090_37_31:family:-1:1,oracle_px_0090_37_31,36,32,-1,1,stable_family,25836914057,0,8.511157
oracle_px_0090_37_31:family:-1:-1,oracle_px_0090_37_31,36,30,-1,-1,stable_family,25836914057,0,8.523654
oracle_px_0091_38_31:family:0:0,oracle_px_0091_38_31,38,31,0,0,stable_family,25836914057,0,8.509595
oracle_px_0091_38_31:family:1:0,oracle_px_0091_38_31,39,31,1,0,stable_family,25836914057,0,8.504909
oracle_px_0091_38_31:family:-1:0,oracle_px_0091_38_31,37,31,-1,0,stable_family,25836914057,0,8.512719
oracle_px_0091_38_31:family:0:1,oracle_px_0091_38_31,38,32,0,1,stable_family,25836914057,0,8.501784
oracle_px_0091_38_31:family:0:-1,oracle_px_0091_38_31,38,30,0,-1,stable_family,25836914057,0,8.515843
oracle_px_0091_38_31:family:1:1,oracle_px_0091_38_31,39,32,1,1,stable_family,25836914057,0,8.49866
oracle_px_0091_38_31:family:1:-1,oracle_px_0091_38_31,39,30,1,-1,stable_family,25836914057,0,8.511157
oracle_px_0091_38_31:family:-1:1,oracle_px_0091_38_31,37,32,-1,1,stable_family,25836914057,0,8.506471
oracle_px_0091_38_31:family:-1:-1,oracle_px_0091_38_31,37,30,-1,-1,stable_family,25836914057,0,8.52053
oracle_px_0092_39_31:family:0:0,oracle_px_0092_39_31,39,31,0,0,stable_family,25836914057,0,8.504909
oracle_px_0092_39_31:family:1:0,oracle_px_0092_39_31,40,31,1,0,stable_family,25836914057,0,8.500222
oracle_px_0092_39_31:family:-1:0,oracle_px_0092_39_31,38,31,-1,0,stable_family,25836914057,0,8.509595
oracle_px_0092_39_31:family:0:1,oracle_px_0092_39_31,39,32,0,1,stable_family,25836914057,0,8.49866
oracle_px_0092_39_31:family:0:-1,oracle_px_0092_39_31,39,30,0,-1,stable_family,25836914057,0,8.511157
oracle_px_0092_39_31:family:1:1,oracle_px_0092_39_31,40,32,1,1,stable_family,25836914057,0,8.493974
oracle_px_0092_39_31:family:1:-1,oracle_px_0092_39_31,40,30,1,-1,stable_family,25836914057,0,8.508033
oracle_px_0092_39_31:family:-1:1,oracle_px_0092_39_31,38,32,-1,1,stable_family,25836914057,0,8.501784
oracle_px_0092_39_31:family:-1:-1,oracle_px_0092_39_31,38,30,-1,-1,stable_family,25836914057,0,8.515843
oracle_px_0093_40_31:family:0:0,oracle_px_0093_40_31,40,31,0,0,stable_family,25836914057,0,8.500222
oracle_px_0093_40_31:family:1:0,oracle_px_0093_40_31,41,31,1,0,stable_family,25836914057,0,8.497098
oracle_px_0093_40_31:family:-1:0,oracle_px_0093_40_31,39,31,-1,0,stable_family,25836914057,0,8.504909
oracle_px_0093_40_31:family:0:1,oracle_px_0093_40_31,40,32,0,1,stable_family,25836914057,0,8.493974
oracle_px_0093_40_31:family:0:-1,oracle_px_0093_40_31,40,30,0,-1,stable_family,25836914057,0,8.508033
oracle_px_0093_40_31:family:1:1,oracle_px_0093_40_31,41,32,1,1,stable_family,25836914057,0,8.489287
oracle_px_0093_40_31:family:1:-1,oracle_px_0093_40_31,41,30,1,-1,stable_family,25836914057,0,8.503346
oracle_px_0093_40_31:family:-1:1,oracle_px_0093_40_31,39,32,-1,1,stable_family,25836914057,0,8.49866
oracle_px_0093_40_31:family:-1:-1,oracle_px_0093_40_31,39,30,-1,-1,stable_family,25836914057,0,8.511157
oracle_px_0094_41_31:family:0:0,oracle_px_0094_41_31,41,31,0,0,stable_family,25836914057,0,8.497098
oracle_px_0094_41_31:family:1:0,oracle_px_0094_41_31,42,31,1,0,stable_family,25836914057,0,8.492412
oracle_px_0094_41_31:family:-1:0,oracle_px_0094_41_31,40,31,-1,0,stable_family,25836914057,0,8.500222
oracle_px_0094_41_31:family:0:1,oracle_px_0094_41_31,41,32,0,1,stable_family,25836914057,0,8.489287
oracle_px_0094_41_31:family:0:-1,oracle_px_0094_41_31,41,30,0,-1,stable_family,25836914057,0,8.503346
oracle_px_0094_41_31:family:1:1,oracle_px_0094_41_31,42,32,1,1,stable_family,25836914057,0,8.486163
oracle_px_0094_41_31:family:1:-1,oracle_px_0094_41_31,42,30,1,-1,stable_family,25836914057,0,8.49866
oracle_px_0094_41_31:family:-1:1,oracle_px_0094_41_31,40,32,-1,1,stable_family,25836914057,0,8.493974
oracle_px_0094_41_31:family:-1:-1,oracle_px_0094_41_31,40,30,-1,-1,stable_family,25836914057,0,8.508033
oracle_px_0095_42_31:family:0:0,oracle_px_0095_42_31,42,31,0,0,stable_family,25836914057,0,8.492412
oracle_px_0095_42_31:family:1:0,oracle_px_0095_42_31,43,31,1,0,stable_family,25836914057,0,8.487725
oracle_px_0095_42_31:family:-1:0,oracle_px_0095_42_31,41,31,-1,0,stable_family,25836914057,0,8.497098
oracle_px_0095_42_31:family:0:1,oracle_px_0095_42_31,42,32,0,1,stable_family,25836914057,0,8.486163
oracle_px_0095_42_31:family:0:-1,oracle_px_0095_42_31,42,30,0,-1,stable_family,25836914057,0,8.49866
oracle_px_0095_42_31:family:1:1,oracle_px_0095_42_31,43,32,1,1,stable_family,25836914057,0,8.481477
oracle_px_0095_42_31:family:1:-1,oracle_px_0095_42_31,43,30,1,-1,stable_family,25836914057,0,8.495536
oracle_px_0095_42_31:family:-1:1,oracle_px_0095_42_31,41,32,-1,1,stable_family,25836914057,0,8.489287
oracle_px_0095_42_31:family:-1:-1,oracle_px_0095_42_31,41,30,-1,-1,stable_family,25836914057,0,8.503346
oracle_px_0096_43_31:family:0:0,oracle_px_0096_43_31,43,31,0,0,stable_family,25836914057,0,8.487725
oracle_px_0096_43_31:family:1:0,oracle_px_0096_43_31,44,31,1,0,stable_family,25836914057,0,8.484601
oracle_px_0096_43_31:family:-1:0,oracle_px_0096_43_31,42,31,-1,0,stable_family,25836914057,0,8.492412
oracle_px_0096_43_31:family:0:1,oracle_px_0096_43_31,43,32,0,1,stable_family,25836914057,0,8.481477
oracle_px_0096_43_31:family:0:-1,oracle_px_0096_43_31,43,30,0,-1,stable_family,25836914057,0,8.495536
oracle_px_0096_43_31:family:1:1,oracle_px_0096_43_31,44,32,1,1,stable_family,25836914057,0,8.47679
oracle_px_0096_43_31:family:1:-1,oracle_px_0096_43_31,44,30,1,-1,stable_family,25836914057,0,8.490849
oracle_px_0096_43_31:family:-1:1,oracle_px_0096_43_31,42,32,-1,1,stable_family,25836914057,0,8.486163
oracle_px_0096_43_31:family:-1:-1,oracle_px_0096_43_31,42,30,-1,-1,stable_family,25836914057,0,8.49866
oracle_px_0097_44_31:family:0:0,oracle_px_0097_44_31,44,31,0,0,stable_family,25836914057,0,8.484601
oracle_px_0097_44_31:family:1:0,oracle_px_0097_44_31,45,31,1,0,stable_family,25836914057,0,8.479915
oracle_px_0097_44_31:family:-1:0,oracle_px_0097_44_31,43,31,-1,0,stable_family,25836914057,0,8.487725
oracle_px_0097_44_31:family:0:1,oracle_px_0097_44_31,44,32,0,1,stable_family,25836914057,0,8.47679
oracle_px_0097_44_31:family:0:-1,oracle_px_0097_44_31,44,30,0,-1,stable_family,25836914057,0,8.490849
oracle_px_0097_44_31:family:1:1,oracle_px_0097_44_31,45,32,1,1,stable_family,25836914057,0,8.473666
oracle_px_0097_44_31:family:1:-1,oracle_px_0097_44_31,45,30,1,-1,stable_family,25836914057,0,8.486163
oracle_px_0097_44_31:family:-1:1,oracle_px_0097_44_31,43,32,-1,1,stable_family,25836914057,0,8.481477
oracle_px_0097_44_31:family:-1:-1,oracle_px_0097_44_31,43,30,-1,-1,stable_family,25836914057,0,8.495536
oracle_px_0098_45_31:family:0:0,oracle_px_0098_45_31,45,31,0,0,stable_family,25836914057,0,8.479915
oracle_px_0098_45_31:family:1:0,oracle_px_0098_45_31,46,31,1,0,stable_family,25836914057,0,8.47679
oracle_px_0098_45_31:family:-1:0,oracle_px_0098_45_31,44,31,-1,0,stable_family,25836914057,0,8.484601
oracle_px_0098_45_31:family:0:1,oracle_px_0098_45_31,45,32,0,1,stable_family,25836914057,0,8.473666
oracle_px_0098_45_31:family:0:-1,oracle_px_0098_45_31,45,30,0,-1,stable_family,25836914057,0,8.486163
oracle_px_0098_45_31:family:1:1,oracle_px_0098_45_31,46,32,1,1,stable_family,25836914057,0,8.46898
oracle_px_0098_45_31:family:1:-1,oracle_px_0098_45_31,46,30,1,-1,stable_family,25836914057,0,8.483039
oracle_px_0098_45_31:family:-1:1,oracle_px_0098_45_31,44,32,-1,1,stable_family,25836914057,0,8.47679
oracle_px_0098_45_31:family:-1:-1,oracle_px_0098_45_31,44,30,-1,-1,stable_family,25836914057,0,8.490849
oracle_px_0099_46_31:family:0:0,oracle_px_0099_46_31,46,31,0,0,stable_family,25836914057,0,8.47679
oracle_px_0099_46_31:family:1:0,oracle_px_0099_46_31,47,31,1,0,stable_family,25836914057,0,8.472104
oracle_px_0099_46_31:family:-1:0,oracle_px_0099_46_31,45,31,-1,0,stable_family,25836914057,0,8.479915
oracle_px_0099_46_31:family:0:1,oracle_px_0099_46_31,46,32,0,1,stable_family,25836914057,0,8.46898
oracle_px_0099_46_31:family:0:-1,oracle_px_0099_46_31,46,30,0,-1,stable_family,25836914057,0,8.483039
oracle_px_0099_46_31:family:1:1,oracle_px_0099_46_31,47,32,1,1,stable_family,25836914057,0,8.465856
oracle_px_0099_46_31:family:1:-1,oracle_px_0099_46_31,47,30,1,-1,stable_family,25836914057,0,8.478353
oracle_px_0099_46_31:family:-1:1,oracle_px_0099_46_31,45,32,-1,1,stable_family,25836914057,0,8.473666
oracle_px_0099_46_31:family:-1:-1,oracle_px_0099_46_31,45,30,-1,-1,stable_family,25836914057,0,8.486163
oracle_px_0100_47_31:family:0:0,oracle_px_0100_47_31,47,31,0,0,stable_family,25836914057,0,8.472104
oracle_px_0100_47_31:family:1:0,oracle_px_0100_47_31,48,31,1,0,stable_family,25836914057,0,8.467418
oracle_px_0100_47_31:family:-1:0,oracle_px_0100_47_31,46,31,-1,0,stable_family,25836914057,0,8.47679
oracle_px_0100_47_31:family:0:1,oracle_px_0100_47_31,47,32,0,1,stable_family,25836914057,0,8.465856
oracle_px_0100_47_31:family:0:-1,oracle_px_0100_47_31,47,30,0,-1,stable_family,25836914057,0,8.478353
oracle_px_0100_47_31:family:1:1,oracle_px_0100_47_31,48,32,1,1,stable_family,25836914057,0,8.461169
oracle_px_0100_47_31:family:1:-1,oracle_px_0100_47_31,48,30,1,-1,stable_family,25836914057,0,8.475228
oracle_px_0100_47_31:family:-1:1,oracle_px_0100_47_31,46,32,-1,1,stable_family,25836914057,0,8.46898
oracle_px_0100_47_31:family:-1:-1,oracle_px_0100_47_31,46,30,-1,-1,stable_family,25836914057,0,8.483039
oracle_px_0101_48_31:family:0:0,oracle_px_0101_48_31,48,31,0,0,stable_family,25836914057,0,8.467418
oracle_px_0101_48_31:family:1:0,oracle_px_0101_48_31,49,31,1,0,stable_family,25836914057,0,8.464293
oracle_px_0101_48_31:family:-1:0,oracle_px_0101_48_31,47,31,-1,0,stable_family,25836914057,0,8.472104
