sample_id,roi_id,pixel_x,pixel_y,production_step_length,oracle_step_length,collider_match,domain_match,normal_angle_delta,hit_distance_delta,path_length_delta,boundary_event_delta,step_count_delta,ownership_graph_agreement,epsilon_stability_class,secondary_tags,decision_risk,oracle_repeat_match,oracle_self_path_delta,oracle_self_graph_delta,comparison_confidence
oracle_px_0032_47_27,manual_roi_0,47,27,0.016,0.001563,1,1,0,0.000495,0.013288,0,4907,0.998378,unresolved,,0.001622,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.015,0.001563,1,1,0,0.000491,0.006328,0,4872,0.999198,stable,,0.000802,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.014,0.001563,1,1,0,0.000491,0.013316,0,4831,0.998375,unresolved,,0.001625,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.013,0.001563,1,1,0,0.000443,0.003328,0,4785,0.999556,stable,,0.000444,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.0125,0.001563,1,1,0,0.000535,0.001282,0,4759,0.999786,stable,,0.000214,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.011,0.001563,1,1,0,0.000455,0.00437,0,4666,0.999432,stable,,0.000568,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.01,0.001563,1,1,0,0.000342,0.001439,0,4589,0.99979,stable,,0.00021,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.0075,0.001563,1,1,0,0.000363,0.006399,0,4305,0.999204,stable,,0.000796,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.00625,0.001563,1,1,0,0.000532,0.001284,0,4079,0.999786,stable,,0.000214,1,0,0,high
oracle_px_0032_47_27,manual_roi_0,47,27,0.003125,0.001563,1,1,0,0.000077,0.001571,0,2719,0.999806,stable,,0.000194,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.02,0.001563,1,1,0,0.000345,0.004469,0,5012,0.999433,stable,,0.000567,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.018,0.001563,1,1,0,0.00035,0.00047,0,4965,0.999903,stable,,0.000097,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.016,0.001563,1,1,0,0.000422,0.000412,0,4906,0.999902,stable,,0.000098,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.015,0.001563,1,1,0,0.000354,0.009452,0,4870,0.998846,stable,,0.001154,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.014,0.001563,1,1,0,0.000405,0.00244,0,4830,0.999665,stable,,0.000335,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.013,0.001563,1,1,0,0.000362,0.006453,0,4783,0.999198,stable,,0.000802,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.0125,0.001563,1,1,0,0.000422,0.004406,0,4757,0.999432,stable,,0.000568,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.011,0.001563,1,1,0,0.000313,0.007494,0,4664,0.999081,stable,,0.000919,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.01,0.001563,1,1,0,0.000301,0.004563,0,4587,0.999427,stable,,0.000573,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.0075,0.001563,1,1,0,0.000264,0.002024,0,4304,0.999731,stable,,0.000269,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.00625,0.001563,1,1,0,0.000335,0.004408,0,4077,0.999442,stable,,0.000558,1,0,0,high
oracle_px_0033_48_27,manual_roi_0,48,27,0.003125,0.001563,1,1,0,0.000007,0.00157,0,2718,0.999815,stable,,0.000186,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.02,0.001563,1,1,0,0.000396,0.00511,0,5047,0.999356,stable,,0.000644,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.018,0.001563,1,1,0,0.000406,0.013108,0,4999,0.99842,unresolved,,0.00158,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.016,0.001563,1,1,0,0.00047,0.005051,0,4940,0.999355,stable,,0.000645,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.015,0.001563,1,1,0,0.000399,0.010093,0,4904,0.998774,unresolved,,0.001226,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.014,0.001563,1,1,0,0.000455,0.01308,0,4863,0.998418,unresolved,,0.001582,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.013,0.001563,1,1,0,0.000411,0.01209,0,4816,0.998539,unresolved,,0.001461,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.0125,0.001563,1,1,0,0.00047,0.007545,0,4790,0.999063,stable,,0.000937,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.011,0.001563,1,1,0,0.000381,0.003132,0,4697,0.999589,stable,,0.000411,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.01,0.001563,1,1,0,0.000259,0.005204,0,4619,0.999361,stable,,0.000639,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.0075,0.001563,1,1,0,0.00033,0.002661,0,4334,0.99965,stable,,0.00035,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.00625,0.001563,1,1,0,0.000397,0.001301,0,4106,0.999802,stable,,0.000198,1,0,0,high
oracle_px_0034_32_28,manual_roi_0,32,28,0.003125,0.001563,1,1,0,0.000243,0.001588,0,2737,0.999786,stable,,0.000214,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.02,0.001563,1,1,0,0.000061,0.009796,0,5044,0.998847,stable,,0.001153,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.018,0.001563,1,1,0,0.000058,0.000205,0,4997,0.999969,stable,,0.000031,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.016,0.001563,1,1,0,0.000043,0.009737,0,4937,0.998856,stable,,0.001144,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.015,0.001563,1,1,0,0.000046,0.000221,0,4902,0.999969,stable,,0.000031,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.014,0.001563,1,1,0,0.000057,0.003766,0,4861,0.999553,stable,,0.000447,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.013,0.001563,1,1,0,0.000034,0.003777,0,4814,0.999554,stable,,0.000446,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.0125,0.001563,1,1,0,0.000041,0.000269,0,4788,0.999964,stable,,0.000036,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.011,0.001563,1,1,0,0.000146,0.007818,0,4694,0.999069,stable,,0.000931,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.01,0.001563,1,1,0,0.000153,0.00011,0,4617,0.999969,stable,,0.000031,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.0075,0.001563,1,1,0,0.00018,0.007347,0,4331,0.99912,stable,,0.00088,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.00625,0.001563,1,1,0,0.000064,0.005987,0,4103,0.999292,stable,,0.000708,1,0,0,high
oracle_px_0035_33_28,manual_roi_0,33,28,0.003125,0.001563,1,1,0,0.000357,0.003149,0,2735,0.99959,stable,,0.00041,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.02,0.001563,1,1,0,0.000113,0.01292,0,5042,0.998475,unresolved,,0.001525,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.018,0.001563,1,1,0,0.000082,0.002919,0,4995,0.999649,stable,,0.000351,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.016,0.001563,1,1,0,0.000146,0.012861,0,4935,0.998478,unresolved,,0.001522,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.015,0.001563,1,1,0,0.000085,0.002903,0,4900,0.99965,stable,,0.00035,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.014,0.001563,1,1,0,0.000145,0.00689,0,4859,0.999177,stable,,0.000823,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.013,0.001563,1,1,0,0.000093,0.006901,0,4812,0.999182,stable,,0.000818,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.0125,0.001563,1,1,0,0.000179,0.002855,0,4786,0.999645,stable,,0.000355,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.011,0.001563,1,1,0,0.000084,0.000057,0,4693,0.999984,stable,,0.000017,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.01,0.001563,1,1,0,0.000021,0.003015,0,4615,0.999645,stable,,0.000355,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.0075,0.001563,1,1,0,0.000069,0.002972,0,4330,0.999644,stable,,0.000356,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.00625,0.001563,1,1,0,0.000174,0.002861,0,4102,0.999645,stable,,0.000355,1,0,0,high
oracle_px_0036_34_28,manual_roi_0,34,28,0.003125,0.001563,1,1,0,0.00028,0.000023,0,2735,0.999965,stable,,0.000035,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.02,0.001563,1,1,0,0.000089,0.017607,0,5039,0.997929,unresolved,,0.002071,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.018,0.001563,1,1,0,0.000113,0.007606,0,4992,0.999096,stable,,0.000904,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.016,0.001563,1,1,0,0.000188,0.001548,0,4933,0.999797,stable,,0.000203,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.015,0.001563,1,1,0,0.000129,0.007589,0,4897,0.999097,stable,,0.000904,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.014,0.001563,1,1,0,0.000107,0.011577,0,4856,0.998632,unresolved,,0.001368,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.013,0.001563,1,1,0,0.000152,0.011587,0,4809,0.998626,unresolved,,0.001374,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.0125,0.001563,1,1,0,0.000137,0.007542,0,4783,0.999101,stable,,0.000899,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.011,0.001563,1,1,0,0.000044,0.004629,0,4690,0.999453,stable,,0.000547,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.01,0.001563,1,1,0,0.000045,0.007701,0,4612,0.999093,stable,,0.000907,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.0075,0.001563,1,1,0,0.000063,0.000158,0,4328,0.999974,stable,,0.000026,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.00625,0.001563,1,1,0,0.000213,0.001297,0,4100,0.999823,stable,,0.000177,1,0,0,high
oracle_px_0037_35_28,manual_roi_0,35,28,0.003125,0.001563,1,1,0,0.000033,0.001584,0,2733,0.999811,stable,,0.000189,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.02,0.001563,1,1,0,0.000252,0.002293,0,5037,0.999702,stable,,0.000298,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.018,0.001563,1,1,0,0.000263,0.012292,0,4989,0.998529,unresolved,,0.001471,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.016,0.001563,1,1,0,0.000355,0.006234,0,4930,0.999228,stable,,0.000772,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.015,0.001563,1,1,0,0.00028,0.012276,0,4894,0.998529,unresolved,,0.001471,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.014,0.001563,1,1,0,0.000277,0.002263,0,4854,0.999703,stable,,0.000297,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.013,0.001563,1,1,0,0.000303,0.003274,0,4807,0.999581,stable,,0.000419,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.0125,0.001563,1,1,0,0.000308,0.000272,0,4781,0.999932,stable,,0.000068,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.011,0.001563,1,1,0,0.000219,0.009315,0,4687,0.998883,stable,,0.001117,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.01,0.001563,1,1,0,0.000196,0.002387,0,4610,0.999697,stable,,0.000303,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.0075,0.001563,1,1,0,0.000212,0.004845,0,4325,0.999408,stable,,0.000592,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.00625,0.001563,1,1,0,0.000283,0.000267,0,4098,0.999936,stable,,0.000064,1,0,0,high
oracle_px_0038_36_28,manual_roi_0,36,28,0.003125,0.001563,1,1,0,0.000014,0.00002,0,2732,0.999996,stable,,0.000004,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.02,0.001563,1,1,0,0.000353,0.006979,0,5034,0.999141,stable,,0.000859,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.018,0.001563,1,1,0,0.000363,0.016978,0,4986,0.997968,unresolved,,0.002032,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.016,0.001563,1,1,0,0.000455,0.010921,0,4927,0.998667,unresolved,,0.001333,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.015,0.001563,1,1,0,0.000381,0.001962,0,4892,0.999725,stable,,0.000275,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.014,0.001563,1,1,0,0.000376,0.006949,0,4851,0.999142,stable,,0.000858,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.013,0.001563,1,1,0,0.000423,0.00796,0,4804,0.999018,stable,,0.000983,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.0125,0.001563,1,1,0,0.00041,0.004415,0,4778,0.999435,stable,,0.000565,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.011,0.001563,1,1,0,0.000319,0.003002,0,4685,0.999611,stable,,0.000389,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.01,0.001563,1,1,0,0.000298,0.007073,0,4607,0.999136,stable,,0.000864,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.0075,0.001563,1,1,0,0.00031,0.002031,0,4323,0.999726,stable,,0.000274,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.00625,0.001563,1,1,0,0.000467,0.004419,0,4095,0.999427,stable,,0.000573,1,0,0,high
oracle_px_0039_37_28,manual_roi_0,37,28,0.003125,0.001563,1,1,0,0.000043,0.001581,0,2730,0.99981,stable,,0.00019,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.02,0.001563,1,1,0,0.000322,0.010103,0,5032,0.998778,unresolved,,0.001222,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.018,0.001563,1,1,0,0.000349,0.002103,0,4985,0.999713,stable,,0.000287,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.016,0.001563,1,1,0,0.000422,0.014045,0,4925,0.998304,unresolved,,0.001696,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.015,0.001563,1,1,0,0.000366,0.005086,0,4890,0.999361,stable,,0.000639,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.014,0.001563,1,1,0,0.000359,0.010074,0,4849,0.998777,unresolved,,0.001223,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.013,0.001563,1,1,0,0.000384,0.011085,0,4802,0.998655,unresolved,,0.001345,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.0125,0.001563,1,1,0,0.00039,0.007539,0,4776,0.999071,stable,,0.00093,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.011,0.001563,1,1,0,0.0003,0.006126,0,4683,0.999247,stable,,0.000753,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.01,0.001563,1,1,0,0.000278,0.000197,0,4606,0.999944,stable,,0.000056,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.0075,0.001563,1,1,0,0.000296,0.005156,0,4321,0.999361,stable,,0.000639,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.00625,0.001563,1,1,0,0.000372,0.001293,0,4094,0.999805,stable,,0.000195,1,0,0,high
oracle_px_0040_38_28,manual_roi_0,38,28,0.003125,0.001563,1,1,0,0.000244,0.001545,0,2730,0.99979,stable,,0.00021,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.02,0.001563,1,1,0,0.000441,0.01479,0,5029,0.998214,unresolved,,0.001786,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.018,0.001563,1,1,0,0.000408,0.006789,0,4982,0.999156,stable,,0.000844,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.016,0.001563,1,1,0,0.000473,0.002731,0,4923,0.999624,stable,,0.000376,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.015,0.001563,1,1,0,0.00048,0.009772,0,4887,0.998797,stable,,0.001203,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.014,0.001563,1,1,0,0.000473,0.00076,0,4847,0.999855,stable,,0.000145,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.013,0.001563,1,1,0,0.000437,0.002771,0,4800,0.999624,stable,,0.000376,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.0125,0.001563,1,1,0,0.000503,0.000275,0,4774,0.999909,stable,,0.000091,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.011,0.001563,1,1,0,0.000407,0.000187,0,4681,0.99993,stable,,0.00007,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.01,0.001563,1,1,0,0.000303,0.004884,0,4603,0.999392,stable,,0.000608,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.0075,0.001563,1,1,0,0.000427,0.002342,0,4319,0.999675,stable,,0.000325,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.00625,0.001563,1,1,0,0.000416,0.000271,0,4092,0.99992,stable,,0.000081,1,0,0,high
oracle_px_0041_39_28,manual_roi_0,39,28,0.003125,0.001563,1,1,0,0.000254,0.000016,0,2728,0.999968,stable,,0.000032,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.02,0.001563,1,1,0,0.000488,0.000525,0,5027,0.999881,stable,,0.000119,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.018,0.001563,1,1,0,0.000504,0.011476,0,4979,0.998594,unresolved,,0.001406,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.016,0.001563,1,1,0,0.000566,0.007418,0,4920,0.999063,stable,,0.000937,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.015,0.001563,1,1,0,0.000504,0.000542,0,4885,0.999877,stable,,0.000123,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.014,0.001563,1,1,0,0.000487,0.005446,0,4844,0.999304,stable,,0.000696,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.013,0.001563,1,1,0,0.000529,0.007458,0,4797,0.999063,stable,,0.000937,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.0125,0.001563,1,1,0,0.000509,0.004412,0,4771,0.999422,stable,,0.000578,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.011,0.001563,1,1,0,0.000496,0.004499,0,4678,0.999414,stable,,0.000586,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.01,0.001563,1,1,0,0.000394,0.00043,0,4601,0.999903,stable,,0.000097,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.0075,0.001563,1,1,0,0.000362,0.000471,0,4317,0.999902,stable,,0.000098,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.00625,0.001563,1,1,0,0.00057,0.004416,0,4089,0.999415,stable,,0.000585,1,0,0,high
oracle_px_0042_40_28,manual_roi_0,40,28,0.003125,0.001563,1,1,0,0.000312,0.001577,0,2726,0.999778,stable,,0.000222,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.02,0.001563,1,1,0,0.000527,0.0026,0,5025,0.999633,stable,,0.000367,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.018,0.001563,1,1,0,0.000534,0.0146,0,4977,0.998223,unresolved,,0.001777,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.016,0.001563,1,1,0,0.000588,0.010542,0,4918,0.998693,unresolved,,0.001307,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.015,0.001563,1,1,0,0.000519,0.002583,0,4883,0.999636,stable,,0.000364,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.014,0.001563,1,1,0,0.000573,0.008571,0,4842,0.998927,stable,,0.001074,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.013,0.001563,1,1,0,0.000526,0.010582,0,4795,0.998696,unresolved,,0.001304,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.0125,0.001563,1,1,0,0.000605,0.007536,0,4769,0.999044,stable,,0.000956,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.011,0.001563,1,1,0,0.000495,0.007624,0,4676,0.999047,stable,,0.000953,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.01,0.001563,1,1,0,0.000382,0.002694,0,4599,0.999639,stable,,0.000361,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.0075,0.001563,1,1,0,0.000446,0.002653,0,4315,0.999636,stable,,0.000364,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.00625,0.001563,1,1,0,0.000607,0.001289,0,4088,0.999777,stable,,0.000223,1,0,0,high
oracle_px_0043_41_28,manual_roi_0,41,28,0.003125,0.001563,1,1,0,0.000319,0.001549,0,2726,0.999781,stable,,0.000219,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.02,0.001563,1,1,0,0.000578,0.007286,0,5022,0.999076,stable,,0.000924,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.018,0.001563,1,1,0,0.000574,0.001287,0,4975,0.999781,stable,,0.000219,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.016,0.001563,1,1,0,0.000634,0.000772,0,4916,0.999835,stable,,0.000165,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.015,0.001563,1,1,0,0.000558,0.007269,0,4880,0.999081,stable,,0.000919,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.014,0.001563,1,1,0,0.000603,0.000743,0,4840,0.999842,stable,,0.000158,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.013,0.001563,1,1,0,0.000547,0.002269,0,4793,0.999669,stable,,0.000331,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.0125,0.001563,1,1,0,0.000623,0.000278,0,4767,0.999894,stable,,0.000106,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.011,0.001563,1,1,0,0.00052,0.00131,0,4674,0.999785,stable,,0.000215,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.01,0.001563,1,1,0,0.000495,0.00738,0,4596,0.999075,stable,,0.000925,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.0075,0.001563,1,1,0,0.000553,0.00016,0,4313,0.999916,stable,,0.000084,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.00625,0.001563,1,1,0,0.000621,0.000275,0,4086,0.999895,stable,,0.000105,1,0,0,high
oracle_px_0044_42_28,manual_roi_0,42,28,0.003125,0.001563,1,1,0,0.00033,0.000012,0,2724,0.99996,stable,,0.00004,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.02,0.001563,1,1,0,0.000552,0.011972,0,5019,0.998528,unresolved,,0.001472,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.018,0.001563,1,1,0,0.000536,0.005973,0,4972,0.999235,stable,,0.000765,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.016,0.001563,1,1,0,0.000587,0.003915,0,4913,0.999471,stable,,0.000529,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.015,0.001563,1,1,0,0.000568,0.011955,0,4877,0.998528,unresolved,,0.001472,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.014,0.001563,1,1,0,0.000607,0.003943,0,4837,0.999465,stable,,0.000535,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.013,0.001563,1,1,0,0.000547,0.006955,0,4790,0.999118,stable,,0.000882,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.0125,0.001563,1,1,0,0.000615,0.004409,0,4764,0.99941,stable,,0.00059,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.011,0.001563,1,1,0,0.000495,0.005997,0,4671,0.999237,stable,,0.000763,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.01,0.001563,1,1,0,0.000458,0.002067,0,4594,0.999703,stable,,0.000297,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.0075,0.001563,1,1,0,0.000497,0.004526,0,4310,0.99941,stable,,0.00059,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.00625,0.001563,1,1,0,0.000612,0.004412,0,4083,0.99941,stable,,0.00059,1,0,0,high
oracle_px_0045_43_28,manual_roi_0,43,28,0.003125,0.001563,1,1,0,0.000322,0.001574,0,2722,0.999777,stable,,0.000223,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.02,0.001563,1,1,0,0.000525,0.015097,0,5017,0.998163,unresolved,,0.001837,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.018,0.001563,1,1,0,0.000561,0.009097,0,4970,0.998864,stable,,0.001136,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.016,0.001563,1,1,0,0.000602,0.007039,0,4911,0.999102,stable,,0.000898,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.015,0.001563,1,1,0,0.000573,0.000079,0,4876,0.999923,stable,,0.000077,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.014,0.001563,1,1,0,0.000547,0.007068,0,4835,0.999105,stable,,0.000895,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.013,0.001563,1,1,0,0.000552,0.010079,0,4788,0.99875,unresolved,,0.00125,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.0125,0.001563,1,1,0,0.000617,0.007533,0,4762,0.999042,stable,,0.000958,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.011,0.001563,1,1,0,0.000484,0.009121,0,4669,0.998871,stable,,0.001129,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.01,0.001563,1,1,0,0.000429,0.005191,0,4592,0.999339,stable,,0.000661,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.0075,0.001563,1,1,0,0.000448,0.000151,0,4309,0.99993,stable,,0.00007,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.00625,0.001563,1,1,0,0.000619,0.001286,0,4082,0.999776,stable,,0.000224,1,0,0,high
oracle_px_0046_44_28,manual_roi_0,44,28,0.003125,0.001563,1,1,0,0.00033,0.001573,0,2721,0.999776,stable,,0.000224,1,0,0,high
